0.89,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 9.609525763549793e-20, 4.5233333333333325e-25, 3.5366666666666675, 1.1], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.1125087809339075e-19, 8.1419999999999986e-24, 3.8066666666666684, 1.1666666666666667], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.2144404908983699e-19, 0.0, 3.8399999999999994, 1.1], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.1112007546144204e-19, 0.0, 3.8299999999999996, 1.0666666666666667], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.7640734298733058e-20, 0.0, 3.433333333333333, 1.0666666666666667], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2126012345723196e-19, 0.0, 3.856666666666666, 1.1333333333333335], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.1310558540714486e-19, 0.0, 3.6166666666666667, 1.0333333333333332], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 9.8357121845666898e-20, 0.0, 3.4700000000000006, 1.0666666666666667], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.5377865796370209e-19, 5.3936226666666654e-21, 3.94, 1.3000000000000003], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.2770803788442934e-19, 3.618666666666666e-24, 3.563333333333334, 1.1333333333333335]}"
1.0,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 9.2438636019231725e-20, 0.0, 3.6966666666666668, 1.0333333333333332], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.0024795871156541e-19, 0.0, 3.51, 0.9999999999999999], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.2897997428230498e-19, 5.4279999999999986e-24, 3.813333333333334, 1.166666666666667], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 9.4649874002629892e-20, 0.0, 3.823333333333333, 1.1], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.137706214814154e-20, 1.3569999999999996e-24, 3.486666666666666, 1.0666666666666667], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2110123959286879e-19, 9.0466666666666649e-25, 3.51, 1.0666666666666667], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2173353647110168e-19, 0.0, 3.7399999999999998, 1.0666666666666667], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.6267583519072823e-20, 0.0, 3.4733333333333336, 1.0333333333333332], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.5184149764988716e-19, 0.0, 3.896666666666666, 1.166666666666667], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.2249595797454764e-19, 1.3117666666666665e-23, 3.946666666666666, 1.4000000000000004]}"
0.0,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.2394020601264837e-20, 1.5425241821642872e-23, 5.453333333333335, 2.3333333333333335], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.4048615888594534e-20, 1.1693484327636889e-22, 5.65, 2.8], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 3.0223146635313215e-20, 1.1573770719830819e-22, 6.04, 2.7], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.9621330446549741e-20, 2.7664262983824628e-23, 5.916666666666667, 2.7333333333333343], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.3086020067133997e-20, 3.7458435777119575e-23, 5.566666666666666, 2.400000000000001], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.227737469251497e-20, 7.1347474677391488e-23, 5.740000000000001, 2.833333333333334], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.4963190418318052e-20, 5.8398945350329723e-23, 5.386666666666667, 2.6000000000000005], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.0054634008884803e-20, 3.9711622854500891e-23, 5.6866666666666665, 2.6666666666666674], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.5904538162003596e-20, 1.9341794301215527e-22, 5.529999999999999, 2.766666666666668], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 4.6685136525867901e-20, 1.1713718847966609e-21, 6.100000000000001, 3.100000000000001]}"
0.33,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.9174743019938701e-20, 0.0, 3.9366666666666665, 1.1333333333333335], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.5434776660336244e-20, 0.0, 4.08, 1.1333333333333335], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.4526869072379992e-20, 6.5899942897483156e-23, 4.943333333333334, 1.8000000000000005], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.0042020414816124e-20, 0.0, 4.033333333333333, 1.1], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.8281207974068795e-20, 4.5233333333333325e-25, 4.136666666666668, 1.2666666666666673], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.8935419026993713e-20, 1.3569999999999996e-24, 4.566666666666667, 1.333333333333334], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 7.8023081737746443e-20, 0.0, 4.516666666666667, 1.333333333333334], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.9615291460025619e-20, 1.0920292680467631e-24, 4.32, 1.366666666666667], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.9989787378765873e-20, 1.5850497556794974e-23, 4.660000000000001, 1.5000000000000007], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.3785831118354528e-19, 1.9254981461889931e-22, 4.643333333333334, 1.7333333333333343]}"
0.22,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.4053042492900711e-20, 0.0, 4.253333333333334, 1.2333333333333334], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.7880055904890545e-20, 9.0466666666666649e-25, 4.686666666666668, 1.3666666666666671], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 7.8125362819271951e-20, 6.7849999999999986e-24, 4.716666666666666, 1.633333333333334], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.622194588185269e-20, 1.0920292680467633e-24, 4.23, 1.2333333333333332], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 4.9616256419010679e-20, 1.0920292680467633e-24, 4.87, 1.7333333333333336], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.7814908845388338e-20, 0.0, 4.49, 1.3], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.8001760643736995e-20, 3.7251523626013796e-21, 4.743333333333333, 1.6666666666666672], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.6857155605798957e-20, 0.0, 4.163333333333333, 1.2000000000000002], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 7.7132730510470177e-20, 9.0466666666666649e-25, 4.73, 1.5666666666666673], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.3644333149165423e-19, 3.4278877396603359e-22, 4.789999999999999, 2.0000000000000004]}"
0.11,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 3.5461192264457219e-20, 8.6586260138009672e-24, 4.513333333333334, 1.7000000000000006], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 3.0611101147486414e-20, 2.2215991359007599e-23, 5.136666666666668, 1.9000000000000004], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.4680298748896758e-20, 4.0372623626013803e-21, 5.203333333333333, 1.9666666666666672], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 3.6722224902466842e-20, 1.0895962824329308e-23, 5.246666666666667, 2.1666666666666674], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 4.6363254608875295e-20, 3.476074484258899e-23, 4.950000000000001, 1.9000000000000008], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.4533188406079698e-20, 4.4120593333333335e-21, 4.739999999999999, 1.7333333333333345], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.562861518691346e-20, 3.6334614584655151e-21, 5.036666666666668, 1.7333333333333336], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 4.9110233656514968e-20, 1.5443626013800964e-24, 4.499999999999999, 1.4000000000000004], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.2755932426902615e-20, 4.6995640849492367e-21, 5.106666666666668, 2.166666666666667], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.5965627105221267e-20, 1.0899227202256055e-20, 5.343333333333335, 1.9666666666666672]}"
0.67,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.4719253384724628e-20, 3.3536959347134298e-24, 3.7466666666666666, 1.2333333333333338], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.8528847628571312e-20, 5.1955006666666655e-21, 4.156666666666668, 1.3333333333333337], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.3205030195307447e-19, 0.0, 3.8633333333333337, 1.1333333333333335], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.99826759139183e-20, 4.5233333333333325e-25, 3.91, 1.2000000000000004], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.7614399880731265e-20, 0.0, 3.653333333333334, 1.1], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.9304807645670427e-20, 0.0, 4.026666666666667, 1.166666666666667], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.0281091985335965e-19, 0.0, 4.076666666666666, 1.2000000000000004], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.9899269614777378e-20, 0.0, 3.6100000000000003, 0.9999999999999999], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 9.661964267929469e-20, 0.0, 3.8333333333333344, 1.0666666666666667], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.0336210748546794e-19, 0.0, 4.243333333333333, 1.2666666666666668]}"
0.44,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 7.6773183749276172e-20, 1.0920292680467633e-24, 3.7, 1.2000000000000002], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 7.8840992981584362e-20, 1.3569999999999996e-24, 3.9233333333333333, 1.2000000000000004], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.3841856257780573e-19, 1.0138695934713431e-23, 3.97, 1.4000000000000006], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 7.7088468561532664e-20, 0.0, 3.916666666666667, 1.1333333333333335], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.488891404846623e-20, 0.0, 4.1000000000000005, 1.1666666666666667], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.6547521282635943e-20, 3.082656335655756e-23, 4.11, 1.266666666666667], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 7.5890469146998727e-20, 4.2583626013800957e-24, 4.179999999999999, 1.3000000000000005], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.8005186884325027e-20, 0.0, 3.7600000000000007, 1.0666666666666667], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.1286570448974083e-19, 8.4712634124208693e-24, 4.296666666666666, 1.2000000000000004], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.4690105025240978e-19, 1.3479533333333332e-22, 4.443333333333334, 1.4666666666666675]}"
0.78,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.0002131870132354e-19, 0.0, 3.666666666666667, 1.1], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 9.9733555615659736e-20, 0.0, 3.6566666666666676, 1.166666666666667], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.3255560543558194e-19, 1.6128783738853719e-23, 3.8733333333333344, 1.2000000000000004], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.3684484715609174e-20, 9.0466666666666649e-25, 3.9266666666666676, 1.166666666666667], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.7988917335162991e-20, 0.0, 3.8833333333333346, 1.1], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.0669883673481621e-19, 0.0, 3.623333333333334, 1.0333333333333332], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2220413757104794e-19, 1.809333333333333e-24, 3.7899999999999996, 1.1333333333333335], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 7.8453642125717482e-20, 0.0, 3.6566666666666663, 1.0333333333333332], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.1655509292210725e-19, 9.0466666666666649e-25, 4.010000000000001, 1.3000000000000005], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.1912673701529821e-19, 5.6994000000000004e-23, 4.093333333333334, 1.4666666666666672]}"
0.56,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.9854379995286425e-20, 0.0, 3.953333333333333, 1.1], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 9.4680974519053045e-20, 2.261666666666666e-24, 4.21, 1.3000000000000005], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.5619485578102304e-19, 9.0466666666666649e-25, 4.243333333333333, 1.1], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 7.6184758676520217e-20, 1.9966959347134298e-24, 4.183333333333334, 1.333333333333334], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.708196658069647e-20, 0.0, 3.866666666666667, 1.0666666666666667], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 7.6779863860378013e-20, 9.0466666666666649e-25, 4.013333333333334, 1.2666666666666668], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.3277193989492759e-19, 0.0, 3.8033333333333346, 1.1333333333333335], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 7.668292621393216e-20, 0.0, 3.6600000000000006, 1.1333333333333335], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2739915222865724e-19, 0.0, 3.79, 1.0666666666666667], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 3.5408069046797673e-19, 1.1760666666666664e-23, 4.033333333333333, 1.2333333333333336]}"
