0.89,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.2939750681045244e-17, 2.6000000000000005, 1.2932581641673107e-23], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.8062631775880242e-18, 2.8, 4.6180849577034166e-23], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.4084780400918795e-19, 2.5666666666666678, 2.3406640172268589e-21], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.7586457941399187e-17, 2.933333333333334, 2.2003961358098855e-23], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.9495407998256964e-18, 3.000000000000001, 3.0960199521117193e-23], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 3.8047903181919367e-18, 2.733333333333334, 4.7657573721666133e-23], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.3645507368754683e-18, 3.2666666666666666, 1.2997203830834908e-22], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2184149446699163e-17, 2.6666666666666674, 1.9126047067652624e-21], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.3051227453710048e-18, 3.000000000000001, 6.6722272381739326e-23], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.758703286926816e-19, 2.7000000000000006, 8.3650817576520649e-23]}"
1.0,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.3240002018353307e-17, 3.166666666666667, 4.0234887263859893e-23], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.2195080621757831e-18, 3.1333333333333337, 5.7730575839356401e-23], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.8970542300011335e-19, 3.3000000000000007, 2.4089585884368652e-22], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.8761292034256682e-17, 3.333333333333334, 6.3843884033256074e-23], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.7549773853574495e-18, 2.7000000000000006, 3.8806650462987726e-23], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 3.8091199981194568e-18, 3.2333333333333343, 4.03656752364348e-23], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.379144722110107e-18, 2.866666666666668, 4.6367292570917962e-23], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2906561430946443e-17, 2.6000000000000005, 2.3198139324059338e-23], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.3065959876198593e-18, 2.666666666666667, 3.5615208278872649e-23], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.8012136680540384e-19, 3.400000000000001, 3.1758535635541509e-21]}"
0.0,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.1430380938908588e-17, 2.3333333333333344, 5.8216622751533965e-24], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.7495075902363432e-18, 2.133333333333334, 5.5913190887853933e-24], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.0922375453000203e-19, 2.5333333333333337, 2.6226951973966973e-23], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.6113246919154769e-17, 2.633333333333334, 1.5881319381630907e-23], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.3175073627193723e-18, 2.3666666666666676, 7.1642007505811423e-24], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 3.510003551035027e-18, 2.1333333333333337, 1.445564690707737e-23], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.2296281310728184e-18, 2.333333333333333, 8.2031424182170657e-24], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.1899580775068946e-17, 2.9000000000000012, 2.0440680933031066e-23], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2205305425223183e-18, 2.3333333333333344, 7.823894660021523e-24], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.6384193442216224e-19, 2.3000000000000003, 3.7102954206138453e-23]}"
0.33,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.3048074589269026e-17, 2.5333333333333337, 2.228944284484518e-23], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.722204905361942e-18, 2.233333333333334, 8.2658137175443356e-24], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.4900490017373709e-19, 2.733333333333335, 6.4459406560636507e-23], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.6340250089004084e-17, 2.5000000000000004, 8.7328456347308402e-24], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.576325412530268e-18, 2.633333333333334, 6.3078966334162953e-24], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 3.7118221352069726e-18, 2.6666666666666674, 1.8724748596933055e-21], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.3246014470449488e-18, 2.6333333333333337, 6.4354352838943106e-23], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.1570593307828703e-17, 2.2666666666666675, 2.6209167741054595e-21], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2996843740618882e-18, 2.8333333333333344, 2.1192006218615515e-21], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.6083349811636998e-19, 2.9333333333333345, 2.2511531186573182e-22]}"
0.22,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.084005317391259e-17, 2.133333333333334, 2.6874742798353917e-24], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.4084958067183421e-18, 2.166666666666667, 3.0469617166407931e-24], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.2460070905328075e-19, 2.2000000000000006, 5.1010152727360778e-23], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.6346423092867107e-17, 2.1000000000000005, 4.2909105010900763e-24], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.1780892416056902e-18, 2.4000000000000004, 6.3893352479567628e-24], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 3.4551090316921973e-18, 2.0666666666666678, 1.2643738581339382e-23], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.250705282892983e-18, 2.5666666666666673, 1.6475088920046318e-23], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2696917106924252e-17, 2.5, 2.5007224398851973e-23], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2022716625944731e-18, 2.733333333333334, 4.4015300912727339e-23], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.6057250416856056e-19, 2.600000000000002, 7.3581722521183333e-23]}"
0.11,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.0993087238879221e-17, 2.2333333333333343, 1.8171975054171494e-24], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.5991802499588192e-18, 2.4000000000000004, 1.2312196459040767e-23], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.201950455104008e-19, 2.3000000000000003, 7.6785746388132133e-23], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.5204181631118614e-17, 1.9333333333333338, 4.8863168724279845e-25], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.1297280104841473e-18, 2.3000000000000007, 6.6619638649808942e-24], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 3.6628196601604782e-18, 2.4666666666666672, 1.9087977682422321e-21], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.171139719849964e-18, 2.366666666666667, 1.0450683652883532e-23], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.1287515438535824e-17, 2.000000000000001, 8.1438614540466393e-25], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2191617265366391e-18, 2.1666666666666674, 8.5231092122421851e-24], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.606161320092373e-19, 2.500000000000001, 9.439732850936892e-23]}"
0.67,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.2048202077705026e-17, 2.4000000000000012, 1.0359126161713683e-23], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.956257393606089e-18, 2.966666666666668, 6.0272270294721743e-23], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.3183601165616052e-19, 2.433333333333334, 3.8797082754643748e-23], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.6902818703299279e-17, 2.800000000000002, 3.5990421513054968e-23], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.0233162668445296e-18, 2.3000000000000007, 1.7909848986544137e-23], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 3.9328624668179849e-18, 2.9000000000000012, 5.5945769560988256e-23], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.327626694475487e-18, 2.9000000000000004, 7.2738487270032974e-23], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.3211219877745155e-17, 3.233333333333334, 4.1543819646280873e-23], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2795991455761134e-18, 2.9000000000000017, 2.9224639769215968e-22], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.7951659859279199e-19, 3.0333333333333337, 2.8066262835558194e-22]}"
0.44,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.2650038248167489e-17, 2.6333333333333337, 2.110216297411025e-23], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.8566192946354922e-18, 2.433333333333334, 2.9860107240371788e-23], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.6798573011020189e-19, 2.7000000000000006, 1.7706730384911314e-22], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.7839884273516366e-17, 2.766666666666668, 2.2333439109619409e-23], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.922066211275129e-18, 2.500000000000001, 1.5509049982181866e-23], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 3.7315112430013201e-18, 2.433333333333334, 1.1104780319604971e-23], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.1699916184925774e-18, 2.4666666666666677, 3.5707818172075607e-23], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2202293546977179e-17, 2.9000000000000004, 2.7918738811534476e-23], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2676970175021117e-18, 2.4000000000000012, 1.3179082898302164e-23], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.6053747532048236e-19, 2.900000000000001, 1.538652606508765e-22]}"
0.78,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.3831736629034561e-17, 2.8333333333333344, 4.458758042880379e-23], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.987646813638686e-18, 3.1666666666666674, 4.5420529344153348e-23], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.5853112372337145e-19, 3.166666666666668, 1.166635377646851e-22], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.7865487882316726e-17, 2.633333333333334, 1.8847922237348102e-21], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.6144523209515847e-18, 2.7666666666666675, 6.0275643724952016e-23], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 3.7208953926343859e-18, 2.6, 4.2479442301573851e-23], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.3094770804880736e-18, 2.7333333333333347, 3.666716276385817e-23], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.282563174075194e-17, 2.833333333333335, 2.9077786984201449e-23], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.3265276296134516e-18, 3.166666666666668, 2.2223741626692701e-21], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.7771111726324459e-19, 2.7666666666666675, 9.5370182071799745e-23]}"
0.56,"{'5000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.1829039279690351e-17, 2.4333333333333336, 1.6499834047296574e-23], '3000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 5.7984980359897263e-18, 2.1, 1.2894121696464876e-23], '1000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 6.4758340383774577e-19, 2.533333333333334, 1.4500456729536815e-23], '4500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.7172632849894793e-17, 2.9000000000000017, 3.514394420604748e-23], '3500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 8.3381685401590768e-18, 2.633333333333334, 3.3813671387782902e-23], '2500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 3.889835707093349e-18, 2.733333333333335, 3.3039039078975077e-23], '2000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.2951749918178155e-18, 2.833333333333334, 8.9222506204291568e-23], '4000.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.2270131281182942e-17, 2.6666666666666674, 1.1062671926426984e-23], '1500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 1.297493472530011e-18, 2.6, 3.7231867167856072e-23], '500.0': [array([ 1.,  1.,  1., ...,  0.,  0.,  0.]), 2.7292113309780818e-19, 3.1333333333333346, 1.8389160844885048e-22]}"
